text,label,lang,score
上帝正在向您提出挑战，意思是您不够格,formal,zh,1.5
老天在考验你，意思是你不行,casual,zh,-1.5
- 露辛達女士?,formal,zh,1.5
- 農辛達?,casual,zh,-1.5
一. 序言,formal,zh,1.5
一. 介绍,casual,zh,-1.5
埃里克·托波尔：医学的未来无线化发展,formal,zh,1.5
埃里克·托波尔谈未来医疗的无线时代,casual,zh,-1.5
"抱歉, 沃恩先生!",formal,zh,1.5
"哎, Vaughn!",casual,zh,-1.5
第四十八届会议的第二十二项一般性建议（1996年）,formal,zh,1.5
96年第四十八届会议的二十二号建议,casual,zh,-1.5
那么，酒吧里的证人情况如何呢,formal,zh,1.5
酒吧里那证人怎么样了,casual,zh,-1.5
備註,formal,zh,1.5
筆記,casual,zh,-1.5
一片高尚者不欺凌弱小者的圣地,formal,zh,1.5
一个强者不欺负弱者的地方,casual,zh,-1.5
这确实很有趣,formal,zh,1.5
真搞笑,casual,zh,-1.5
約翰尼·薩克先生?,formal,zh,1.5
強尼·沙克?,casual,zh,-1.5
我只希望您能恢复往日的您,formal,zh,1.5
我就希望你能恢复以前的样子,casual,zh,-1.5
第四十八期《太平洋日报》发表的《2002年度回顾》中的「教育」板块（详见www.guampdn.com）,formal,zh,1.5
太平洋日报的2002年回顾，教育篇（在www.guampdn.com上有）,casual,zh,-1.5
- 你这么说我很高兴 因为我在想不知道您是否能派几个警察过来帮忙,formal,zh,1.5
- 听你这么说我挺高兴的，我在想你能不能派几个人帮我们,casual,zh,-1.5
在此方面，联合国开发计划署将能够在各个国家发挥重要作用,formal,zh,1.5
在这方面，联合国开发计划署可以在每个国家做点什么,casual,zh,-1.5
特定的人权问题：阿塞拜疆,formal,zh,1.5
人权问题：阿塞拜疆,casual,zh,-1.5
我绝不会离开您的身边,formal,zh,1.5
我不会离开你,casual,zh,-1.5
您可以背著降落傘跳下去或者被子彈擊中頭部,formal,zh,1.5
你可以背個降落傘跳或者被打個腦門子,casual,zh,-1.5
議程項目第四十九項,formal,zh,1.5
第49项议程,casual,zh,-1.5
她希望阿尔及利亚能够在其下一份报告中正式宣布取消对《公约》的保留,formal,zh,1.5
她希望阿尔及利亚下次报告能说自己已经撤回对《公约》的保留,casual,zh,-1.5
执行理事会应当公开该信息，并将其包含在提交给《议定书》/《公约》缔约方会议的报告之中,formal,zh,1.5
执行理事会要把这信息公开，并写进给《议定书》/《公约》缔约方会议的报告里,casual,zh,-1.5
这只是一种神话。而且这是我乐意去证伪的理论之一,formal,zh,1.5
这只是个传说，我很乐意证明它是错的,casual,zh,-1.5
天哪,formal,zh,1.5
我的天,casual,zh,-1.5
抱歉，我无法协助您，先生,formal,zh,1.5
我帮不了你，哥们,casual,zh,-1.5
救命医官!,formal,zh,1.5
救命!,casual,zh,-1.5
另外，人类哺乳研究中心亦极为关心发展问题,formal,zh,1.5
而且，HLC也很关心发展问题,casual,zh,-1.5
请勿做出任何不智之举,formal,zh,1.5
别干傻事,casual,zh,-1.5
请不要再这样了,formal,zh,1.5
别这样了吧,casual,zh,-1.5
全体大会,formal,zh,1.5
大会,casual,zh,-1.5
我与,formal,zh,1.5
我跟,casual,zh,-1.5
在我为您找到新住处之前，您可以与我同住,formal,zh,1.5
我找到新地方前你可以跟我住,casual,zh,-1.5
在六日之内，造天造地及其中一切，然后登上宝座的，是全能的主。关于他的荣耀，你应该向那位博学的人请教,formal,zh,1.5
六天造了天地和中间一切，然后坐在宝座上的，是仁慈的主。要了解他的威严，就去问问内行的人吧,casual,zh,-1.5
这确实非常困难,formal,zh,1.5
太难了,casual,zh,-1.5
- 是警察同志！,formal,zh,1.5
- 是警察啊！,casual,zh,-1.5
2006年3月29日，安全理事会在其第5402次会议上通过,formal,zh,1.5
2006年3月29日安理会开了5402次会，通过了,casual,zh,-1.5
(d) 技術合作協議,formal,zh,1.5
(d) 技术合作啦,casual,zh,-1.5
亚洲集团：斯里兰卡的巴图维塔吉女士，李拉·帕德米尼,formal,zh,1.5
亚洲这边：斯里兰卡的李拉·帕德米尼·巴图维塔吉,casual,zh,-1.5
倘若他具备足以称霸铃兰的资质,formal,zh,1.5
他有本事能统治铃兰吗,casual,zh,-1.5
而且...,formal,zh,1.5
然后呢...,casual,zh,-1.5
請問?,formal,zh,1.5
啥?,casual,zh,-1.5
印度国家艺术及文化遗产尊贵基金会,formal,zh,1.5
印度的艺术文化遗产基金会,casual,zh,-1.5
二〇〇六年国际麻醉品管制局年度报告,formal,zh,1.5
国际麻醉品管制局06年的报告,casual,zh,-1.5
那么您是否知道卡斯特梅城的雷恩家族的故事呢,formal,zh,1.5
你知道卡斯特梅的雷耶斯家的事吧,casual,zh,-1.5
然后它又开始问我是否来自『古克林』,formal,zh,1.5
然后它又问我是不是从『古克林』打来的电话,casual,zh,-1.5
人們啊！您必須努力工作，直到晉見您的主，您將看到自己的勞績,formal,zh,1.5
老兄，你一定要努力往前衝，直到見到你的主，到時候你就知道自己幹了什麼,casual,zh,-1.5
赛车手X先生,formal,zh,1.5
雷速X,casual,zh,-1.5
但是，我在此期间，我们应该多多亲近,formal,zh,1.5
不过说正经的，我在这儿的时候，我们应该多聚聚,casual,zh,-1.5
中国政府必须在应对经济减速的短期影响的同时，继续推行旨在实现经济平稳转型为新的增长模式和扩大市场作用的改革。同时，外国企业也在积极寻求进入中国日益壮大的中产阶级市场，据麦肯锡全球研究所的估计，中国的中产阶级已经超过2亿人。,formal,zh,1.5
中国政府得同时处理经济减速带来的短期问题，还得继续改改革，目的是让经济平稳转到新模式，市场也能更大发挥作用。外国公司都想挣着进入中国的中产阶级市场，麦肯锡全球研究所说中国中产阶级已经有2亿人了。,casual,zh,-1.5
