text,label,lang,score
"first, GO BUCKEYES!",casual,en,-2.8
The SEC did not identify Yee's former employer.,neutral,en,0.4
"HBIF is about starting and expanding small businesses, which is the foundation of our economy.",formal,en,1.8
if it was she sure she'll understand.,casual,en,-1.8
Remove covers from litter boxes.,formal,en,1.2
"""This stuff (the rape) is just not like Cody,"" said Rhonnie, who wore a button reading, ""Hands and words are not for hurting.""",neutral,en,0.0
"Also, I want you to know that I remain committed to help your team in any way that I can as a private citizen - whether that be service on an ""ad hoc"" task force or problem solving team, or appointment to a board or commission dealing with environmental and/or community development issues, or simply lending a hand when needed.",formal,en,2.6
Buy the weed from somebody else the next time.,casual,en,-2.0
That success has officials optimistic about persuading lawmakers to restore some of their funds.,formal,en,1.6
While my son is watching a movie.,casual,en,-1.6
It breaksup the family union.,casual,en,-1.2
"Ms. Mary Helen Blakeslee, in OTTED, is an excellent resource person, and she has helped many rural communities throughout the state.",formal,en,2.0
"does sound like menopause, u need to check it out.",casual,en,-2.8
I just want to say,casual,en,-1.2
They worry about fiscal responsibility and planning later.,neutral,en,0.4
Walt Disney was never satisfied with what he had already accomplished.,formal,en,2.0
"Despite occasional cohabitation in colonies, cats are lone hunters.",neutral,en,0.4
"However, we welcome input about how to make the program work and any technical aspects of the legislation that can be improved.",formal,en,1.8
My real answer: I'll save you!!,casual,en,-1.4
is it zac efron,casual,en,-2.0
He now has 18 touchdowns on the season to just two interceptions.,neutral,en,-0.2
A very small mp3 player,neutral,en,-0.2
"Given his early and consistent courting of President Obama - who once quipped as Citigroup chairman Richard D. Parsons was explaining banking matters, 'All right, I'll talk to Jamie"" - that's probably not too surprising.",formal,en,1.0
we were at the schools down south on thursday boy they are even worse than the regular school year.,casual,en,-1.8
"Johnson also blames the attack and much of the school's troubles on nonstudent ""outsiders"" - as several of the attack suspects are - who regularly trespass on campus, and they are much less respectful of authority than the students themselves.",neutral,en,0.2
The shares have declined 2.9 percent since the end of September after more than tripling this year.,formal,en,1.6
There are 70 challenges available in Story Mode.,neutral,en,0.4
super mario brothers... on the original nintendo,casual,en,-1.6
ID badges must be worn to receive contact visiting.,formal,en,1.8
Why am I not worth three points?,casual,en,-1.4
Just accept the gift and walk through.,casual,en,-2.0
"During the past several months, as I've traveled the district, meeting and talking with voters about the issues that matter most to them, I've been overwhelmed by the amount of support I've received as I sought to serve as their voice in Washington.",formal,en,1.0
I only have 2 answers on my last question... lol,casual,en,-1.6
We all have skeletons in our closet and anyone who says otherwise is lying.,casual,en,-0.8
It also allowed Naughty Dog to offer two types of rewards and make the game more accessible to gamers of varying levels of skill - or time to commit to it.,neutral,en,0.0
Why can't you just BE???,casual,en,-2.4
"This 'good bank', which will offer savings and mortgages, will also have branches on the High Street and will be sold to private owners as soon as possible.",neutral,en,-0.2
Talk to him to finish the second primary objective.,neutral,en,0.0
"For the protection of the people of Florida and for their unencumbered freedom to use the courts in Florida, this legislation requires your strong opposition.",formal,en,3.0
"However, he is expected to hand over more of his 'frontline' duty of daily Press briefings to the new head of news, Vickie Sheriff, a former aide to Jack Straw.",formal,en,1.6
Pleases horror and suspense fans who aren't looking for an extreme gore - fest.,casual,en,-2.0
"Just be a registered Flickr user, go here, and click ""Join Group?"" up on the top right, and start hitting ""send to group"" on your individual photos you want to add to the pool.",casual,en,-0.6
"""It is a collapse with social, economic and environmental aspects,"" said Abdul Rahman al-Eryani, Yemen's minister of water and environment.",formal,en,2.0
"Which, if you think about it, is kind of impressive considering that Willis and Schwarzenegger were only on the L.A. set for 6 hours.",formal,en,0.6
"But we are saying if they are not learning, there should be a consequence.",formal,en,1.0
"Fandi and Alfan, brothers with one name each, live in a remote village in the heart of the Sumatran jungle, at once a protected and dangerous place to be a child.",formal,en,1.2
PS bones are just as expensive as meat.,casual,en,-2.2
"On the same day, he met the country's finance minister, this time representing JP Morgan.",formal,en,1.6
Your breasts will hurt off and on the whole time.,neutral,en,-0.4
There is an expectation that they will pay a nominal lease for the next 2.5 years.,formal,en,1.4
"By my standards cheating is getting involved, touching, anything of that nature.",formal,en,1.2
the slave trade of the US,neutral,en,-0.2
Is he a believable delaying tactic until the inevitable Jules/Grayson hook-up?,casual,en,-2.0
"Ever since his arrest, Rhonnie has struggled with what to say to the boy she has grown up with.",formal,en,2.0
"In the book, so far only available in Chinese, Yuan writes about a deal he says was cut during a cloak-and-dagger meeting in a Geneva hotel room eight years ago in which China promised to support the candidacy of Belgian Jacques Rogge as head of the International Olympic Committee in return for his support of Beijing's Olympic bid.",neutral,en,0.0
Just a list of creatures Chuck Norris has allowed to live.,casual,en,-0.8
At some point we are no longer rendering assistance but colonizing them militarily.,neutral,en,0.0
He was honorably discharged in May 2006.,formal,en,1.0
It can ultimately affect the heart.,formal,en,1.8
"There's nothing wrong with a profit, but THIS is ridiculous!",casual,en,-1.0
"Also, maybe you could drop in the MCCO office to say hello to the troops.",casual,en,-0.6
"Then again, sometimes it was not the inherent value of the car that interested him, but the story behind it.",neutral,en,-0.4
You mean there are jail wannabe's?,casual,en,-2.4
It would offend me.,neutral,en,0.0
This usually lasts a week or less.,formal,en,1.0
"But given how many musicians we're hearing about these days making exactly these types of things work to the point where they can make a living doing it, you have to begin to realize that something's working.",formal,en,0.8
Blame Jon Gosselin.,casual,en,-1.8
"once uve upgraded, it's like the system stops u from downgradin.",casual,en,-2.4
"Despite his infirmities, Chaudhry is not leaving the country without a fight.",formal,en,1.0
"No, it wasn't a call to thank him for his efforts.",casual,en,-0.8
"If she refuses, you call social services and say she's on run.",casual,en,-0.8
"When it comes to same-sex marriage, for example, 58 percent are for it, and 35 are opposed, while the older generations are 60 percent against it and only 31 percent for it.",formal,en,0.8
"Ross, who attended the game with her 17-year-old sister, Emily, a senior at Wilson, died at St. Mary Medical Center about half an hour after the 10 p.m. shooting.",formal,en,1.4
Check with you local DMV.,neutral,en,-0.4
You have done great work.,formal,en,0.8
"The world's largest economy grew at a 3.5 percent annual pace from July through September, the first quarterly expansion in more than a year, according to Commerce Department figures released last week.",formal,en,1.4
you can finish in 8.,casual,en,-2.0
Rome couldn't do it either.,casual,en,-2.0
This will change the DVD region for the drive.,formal,en,0.6
A lawyer for Burma's detained opposition leader Aung San Suu Kyi says she has been informed of the upcoming visit of two senior U.S. officials and is preparing to meet them.,formal,en,2.2
Test the Internet Bring up internet explorder and test your Internet connection.,neutral,en,-0.4
University of Colorado Vetinary school might have a site & a list.,casual,en,-1.8
The Cherokee were forced to walk all they way to Oklahoma.,neutral,en,0.0
If it's a python I wouldn't advise it.,neutral,en,0.2
Yeah i use axe while m'm in a pinch.,casual,en,-2.6
